fight_id,fighter1,fighter2,result,bout,method,round,time,format,ref
4655,Zubaira Tukhugov,Phillipe Nover,Zubaira Tukhugov,Featherweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Mark Smith
4656,Kailin Curran,Emily Kagan,Kailin Curran,Women's Strawweight Bout,Submission,2,4:13,3 Rnd (5-5-5),Marc Goddard
4657,Benson Henderson,Jorge Masvidal,Benson Henderson,Welterweight Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean
4658,Dong Hyun Kim,Dominic Waters,Dong Hyun Kim,Welterweight Bout,KO/TKO,1,3:11,3 Rnd (5-5-5),Leon Roberts
4659,Yoshihiro Akiyama,Alberto Mina,Alberto Mina,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Steve Perceval
4660,Dooho Choi,Sam Sicilia,Dooho Choi,Featherweight Bout,KO/TKO,1,1:33,3 Rnd (5-5-5),Greg Kleynjans
4661,Dongi Yang,Jake Collier,Dongi Yang,Middleweight Bout,KO/TKO,2,1:50,3 Rnd (5-5-5),Herb Dean
4662,Yui Chul Nam,Mike de la Torre,Mike de la Torre,Featherweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Leon Roberts
4663,Tae Hyun Bang,Leo Kuntz,Tae Hyun Bang,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Steve Perceval
4664,Seo Hee Ham,Cortney Casey,Seo Hee Ham,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4665,Yao Zhikui,Fredy Serrano,Fredy Serrano,Flyweight Bout,KO/TKO,1,0:44,3 Rnd (5-5-5),Greg Kleynjans
4666,Guangyou Ning,Marco Beltran,Marco Beltran,Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Steve Perceval
4667,Dominique Steele,Dong Hyun Ma,Dominique Steele,Welterweight Bout,KO/TKO,3,0:27,3 Rnd (5-5-5),Leon Roberts
4668,Neil Magny,Kelvin Gastelum,Neil Magny,Welterweight Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy
4669,Ricardo Lamas,Diego Sanchez,Ricardo Lamas,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
4670,Jussier Formiga,Henry Cejudo,Henry Cejudo,Flyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
4671,Erick Montano,Enrique Marin,Erick Montano,Ultimate Fighter Latin America 2 Welterweight Tournament Title Bout,Decision - Split,3,5:00,3 Rnd + OT (5-5-5-5),Gary Copeland
4672,Horacio Gutierrez,Enrique Barzola,Enrique Barzola,Ultimate Fighter Latin America 2 Lightweight Tournament Title Bout,Decision - Unanimous,3,5:00,3 Rnd + OT (5-5-5-5),Mario Yamasaki
4673,Efrain Escudero,Leandro Silva,Leandro Silva,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy
4674,Erik Perez,Taylor Lapilus,Erik Perez,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
4675,Hector Urbina,Bartosz Fabinski,Bartosz Fabinski,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
4676,Alejandro Perez,Scott Jorgensen,Alejandro Perez,Bantamweight Bout,KO/TKO,2,4:26,3 Rnd (5-5-5),Gary Copeland
4677,Gabriel Benitez,Andre Fili,Andre Fili,Featherweight Bout,KO/TKO,1,3:13,3 Rnd (5-5-5),John McCarthy
4678,Vernon Ramos Ho,Alvaro Herrera Mendoza,Alvaro Herrera Mendoza,Welterweight Bout,KO/TKO,1,0:30,3 Rnd (5-5-5),Dan Miragliotta
4679,Cesar Arzamendia,Marco Polo Reyes,Marco Polo Reyes,Lightweight Bout,KO/TKO,1,3:42,3 Rnd (5-5-5),Mario Yamasaki
4680,Valmir Lazaro,Michel Prazeres,Michel Prazeres,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Gary Copeland
4681,Ronda Rousey,Holly Holm,Holly Holm,UFC Women's Bantamweight Title Bout,KO/TKO,2,0:59,5 Rnd (5-5-5-5-5),Herb Dean
4682,Joanna Jedrzejczyk,Valerie Letourneau,Joanna Jedrzejczyk,UFC Women's Strawweight Title Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Steve Perceval
4683,Mark Hunt,Antonio Silva,Mark Hunt,Heavyweight Bout,KO/TKO,1,3:41,3 Rnd (5-5-5),John Sharp
4684,Uriah Hall,Robert Whittaker,Robert Whittaker,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Perceval
4685,Stefan Struve,Jared Rosholt,Jared Rosholt,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4686,Jake Matthews,Akbarh Arreola,Jake Matthews,Lightweight Bout,TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),Greg Kleynjans
4687,Kyle Noke,Peter Sobotta,Kyle Noke,Welterweight Bout,KO/TKO,1,2:01,3 Rnd (5-5-5),Steve Perceval
4688,Anthony Perosh,Gian Villante,Gian Villante,Light Heavyweight Bout,KO/TKO,1,2:56,3 Rnd (5-5-5),Greg Kleynjans
4689,Richie Vaculik,Danny Martinez,Danny Martinez,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John Sharp
4690,Daniel Kelly,Steve Montgomery,Daniel Kelly,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4691,Richard Walsh,Steve Kennedy,Richard Walsh,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John Sharp
4692,James Moontasri,Anton Zafir,James Moontasri,Welterweight Bout,KO/TKO,1,4:36,3 Rnd (5-5-5),Steve Perceval
4693,Ben Nguyen,Ryan Benoit,Ben Nguyen,Flyweight Bout,Submission,1,2:35,3 Rnd (5-5-5),Greg Kleynjans
4694,Vitor Belfort,Dan Henderson,Vitor Belfort,Middleweight Bout,KO/TKO,1,2:07,5 Rnd (5-5-5-5-5),Mario Yamasaki
4695,Glover Teixeira,Patrick Cummins,Glover Teixeira,Light Heavyweight Bout,KO/TKO,2,1:12,3 Rnd (5-5-5),Herb Dean
4696,Thomas Almeida,Anthony Birchak,Thomas Almeida,Bantamweight Bout,KO/TKO,1,4:24,3 Rnd (5-5-5),Keith Peterson
4697,Alex Oliveira,Piotr Hallmann,Alex Oliveira,Lightweight Bout,KO/TKO,3,0:51,3 Rnd (5-5-5),Mario Yamasaki
4698,Gilbert Burns,Rashid Magomedov,Rashid Magomedov,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson
4699,Fabio Maldonado,Corey Anderson,Corey Anderson,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4700,Gleison Tibau,Abel Trujillo,Abel Trujillo,Lightweight Bout,DQ,1,1:45,3 Rnd (5-5-5),Keith Peterson
4701,Yan Cabral,Johnny Case,Johnny Case,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4702,Clay Guida,Thiago Tavares,Thiago Tavares,Featherweight Bout,Submission,1,0:39,3 Rnd (5-5-5),Mario Yamasaki
4703,Edimilson Souza,Chas Skelly,Chas Skelly,Featherweight Bout,Submission,2,1:56,3 Rnd (5-5-5),Herb Dean
4704,Viscardi Andrade,Gasan Umalatov,Viscardi Andrade,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Eduardo Herdy
4705,Pedro Munhoz,Jimmie Rivera,Jimmie Rivera,Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
4706,Bruno Korea,Matheus Nicolau,Matheus Nicolau,Bantamweight Bout,Submission,3,3:27,3 Rnd (5-5-5),Eduardo Herdy
4707,Paddy Holohan,Louis Smolka,Louis Smolka,Flyweight Bout,Submission,2,4:09,3 Rnd (5-5-5),Marc Goddard
4708,Norman Parke,Reza Madadi,Norman Parke,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts
4709,Nicolas Dalby,Darren Till,Draw,Welterweight Bout,Decision - Majority,3,5:00,3 Rnd (5-5-5),Marc Goddard
4710,Neil Seery,Jon Delos Reyes,Neil Seery,Flyweight Bout,Submission,2,4:12,3 Rnd (5-5-5),Kevin Sataki
4711,Stevie Ray,Mickael Lebout,Stevie Ray,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts
4712,Aisling Daly,Ericka Almeida,Aisling Daly,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Piotr Michalak
4713,Scott Askham,Krzysztof Jotko,Krzysztof Jotko,Middleweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Kevin Sataki
4714,Cathal Pendred,Tom Breese,Tom Breese,Welterweight Bout,KO/TKO,1,4:37,3 Rnd (5-5-5),Leon Roberts
4715,Darren Elkins,Robert Whiteford,Darren Elkins,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard
4716,Bubba Bush,Garreth McLellan,Garreth McLellan,Middleweight Bout,KO/TKO,3,4:58,3 Rnd (5-5-5),Piotr Michalak
4717,Daniel Cormier,Alexander Gustafsson,Daniel Cormier,UFC Light Heavyweight Title Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean
4718,Ryan Bader,Rashad Evans,Ryan Bader,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4719,Shawn Jordan,Ruslan Magomedov,Ruslan Magomedov,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley
4720,Joseph Benavidez,Ali Bagautinov,Joseph Benavidez,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley
4721,Jessica Eye,Julianna Pena,Julianna Pena,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Frank Collazo
4722,Yair Rodriguez,Dan Hooker,Yair Rodriguez,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley
4723,Alan Jouban,Albert Tumenov,Albert Tumenov,Welterweight Bout,KO/TKO,1,2:55,3 Rnd (5-5-5),Frank Collazo
4724,Adriano Martins,Islam Makhachev,Adriano Martins,Lightweight Bout,KO/TKO,1,1:46,3 Rnd (5-5-5),Frank Collazo
4725,Rose Namajunas,Angela Hill,Rose Namajunas,Women's Strawweight Bout,Submission,1,2:47,3 Rnd (5-5-5),Joe Solis
4726,Francisco Trevino,Sage Northcutt,Sage Northcutt,Lightweight Bout,KO/TKO,1,0:57,3 Rnd (5-5-5),Herb Dean
4727,Chris Cariaso,Sergio Pettis,Sergio Pettis,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Joe Solis
4728,Derrick Lewis,Viktor Pesta,Derrick Lewis,Heavyweight Bout,KO/TKO,3,1:15,3 Rnd (5-5-5),Kerry Hatley
4729,Josh Barnett,Roy Nelson,Josh Barnett,Heavyweight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Steve Perceval
4730,Gegard Mousasi,Uriah Hall,Uriah Hall,Middleweight Bout,KO/TKO,2,0:25,3 Rnd (5-5-5),Greg Kleynjans
4731,Kyoji Horiguchi,Chico Camus,Kyoji Horiguchi,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Perceval
4732,Takeya Mizugaki,George Roop,Takeya Mizugaki,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Neil Swailes
4733,Katsunori Kikuno,Diego Brandao,Diego Brandao,Featherweight Bout,KO/TKO,1,0:28,3 Rnd (5-5-5),Steve Perceval
4734,Mizuto Hirota,Teruto Ishihara,Draw,Featherweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Greg Kleynjans
4735,Keita Nakamura,Li Jingliang,Keita Nakamura,Welterweight Bout,Submission,3,2:17,3 Rnd (5-5-5),Neil Swailes
4736,Nick Hein,Yusuke Kasuya,Nick Hein,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Perceval
4737,Naoyuki Kotani,Kajan Johnson,Kajan Johnson,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Greg Kleynjans
4738,Shinsho Anzai,Roger Zapata,Shinsho Anzai,Welterweight Bout,TKO - Doctor's Stoppage,3,0:47,3 Rnd (5-5-5),Neil Swailes
4739,Demetrious Johnson,John Dodson,Demetrious Johnson,UFC Flyweight Title Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean
4740,Andrei Arlovski,Frank Mir,Andrei Arlovski,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy
4741,Anthony Johnson,Jimi Manuwa,Anthony Johnson,Light Heavyweight Bout,KO/TKO,2,0:28,3 Rnd (5-5-5),Jason Herzog
4742,Jan Blachowicz,Corey Anderson,Corey Anderson,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4743,Paige VanZant,Alex Chambers,Paige VanZant,Women's Strawweight Bout,Submission,3,1:01,3 Rnd (5-5-5),John McCarthy
4744,Ross Pearson,Paul Felder,Ross Pearson,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog
4745,Francisco Rivera,John Lineker,John Lineker,Bantamweight Bout,Submission,1,2:08,3 Rnd (5-5-5),Chris Tognoni
4746,Jessica Andrade,Raquel Pennington,Raquel Pennington,Women's Bantamweight Bout,Submission,2,4:58,3 Rnd (5-5-5),Herb Dean
4747,Clay Collard,Tiago dos Santos e Silva,Tiago dos Santos e Silva,Featherweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),John McCarthy
4748,Joe Riggs,Ron Stallings,Joe Riggs,Middleweight Bout,DQ,2,2:28,3 Rnd (5-5-5),Jason Herzog
4749,Joaquim Silva,Nazareno Malegarie,Joaquim Silva,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni
4750,Max Holloway,Charles Oliveira,Max Holloway,Featherweight Bout,KO/TKO,1,1:39,5 Rnd (5-5-5-5-5),Herb Dean
4751,Neil Magny,Erick Silva,Neil Magny,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Yves Lavigne
4752,Patrick Cote,Joshua Burkman,Patrick Cote,Welterweight Bout,KO/TKO,3,1:26,3 Rnd (5-5-5),Jerin Valel
4753,Chad Laprise,Francisco Trinaldo,Francisco Trinaldo,Lightweight Bout,KO/TKO,1,2:43,3 Rnd (5-5-5),Herb Dean
4754,Olivier Aubin-Mercier,Tony Sims,Olivier Aubin-Mercier,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jerin Valel
4755,Maryna Moroz,Valerie Letourneau,Valerie Letourneau,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne
4756,Sam Stout,Frankie Perez,Frankie Perez,Lightweight Bout,KO/TKO,1,0:54,3 Rnd (5-5-5),Herb Dean
4757,Yves Jabouin,Felipe Arantes,Felipe Arantes,Bantamweight Bout,Submission,1,4:21,3 Rnd (5-5-5),Yves Lavigne
4758,Marcos Rogerio de Lima,Nikita Krylov,Nikita Krylov,Light Heavyweight Bout,Submission,1,2:29,3 Rnd (5-5-5),Herb Dean
4759,Chris Kelades,Chris Beal,Chris Kelades,Flyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Adam Cheadle
4760,Shane Campbell,Elias Silverio,Shane Campbell,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Adam Cheadle
4761,Misha Cirkunov,Daniel Jolly,Misha Cirkunov,Light Heavyweight Bout,KO/TKO,1,4:45,3 Rnd (5-5-5),Jerin Valel
4762,Glover Teixeira,Ovince Saint Preux,Glover Teixeira,Light Heavyweight Bout,Submission,3,3:10,5 Rnd (5-5-5-5-5),John McCarthy
4763,Michael Johnson,Beneil Dariush,Beneil Dariush,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean
4764,Derek Brunson,Sam Alvey,Derek Brunson,Middleweight Bout,KO/TKO,1,2:19,3 Rnd (5-5-5),Mario Yamasaki
4765,Jared Rosholt,Timothy Johnson,Jared Rosholt,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4766,Sara McMann,Amanda Nunes,Amanda Nunes,Women's Bantamweight Bout,Submission,1,2:53,3 Rnd (5-5-5),John McCarthy
4767,Ray Borg,Geane Herrera,Ray Borg,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
4768,Uriah Hall,Oluwale Bamgbose,Uriah Hall,Middleweight Bout,KO/TKO,1,2:32,3 Rnd (5-5-5),Herb Dean
4769,Chris Camozzi,Tom Watson,Chris Camozzi,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy
4770,Dustin Ortiz,Willie Gates,Dustin Ortiz,Flyweight Bout,KO/TKO,3,2:58,3 Rnd (5-5-5),Mario Yamasaki
4771,Frankie Saenz,Sirwan Kakai,Frankie Saenz,Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean
4772,Chris Dempsey,Jonathan Wilson,Jonathan Wilson,Light Heavyweight Bout,KO/TKO,1,0:50,3 Rnd (5-5-5),John McCarthy
4773,Marlon Vera,Roman Salazar,Marlon Vera,Bantamweight Bout,Submission,2,2:15,3 Rnd (5-5-5),Josh Ward
4774,Anthony Christodoulou,Scott Holtzman,Scott Holtzman,Lightweight Bout,Submission,3,2:40,3 Rnd (5-5-5),David Ferguson
4775,Ronda Rousey,Bethe Correia,Ronda Rousey,UFC Women's Bantamweight Title Bout,KO/TKO,1,0:34,5 Rnd (5-5-5-5-5),John McCarthy
4776,Mauricio Rua,Rogerio Nogueira,Mauricio Rua,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
4777,Glaico Franca Moreira,Fernando Bruno,Glaico Franca Moreira,Ultimate Fighter Brazil 4 Lightweight Tournament Title Bout,Submission,3,4:46,3 Rnd + OT (5-5-5-5),Herb Dean
4778,Reginaldo Vieira,Dileno Lopes,Reginaldo Vieira,Ultimate Fighter Brazil 4 Bantamweight Tournament Title Bout,Decision - Unanimous,3,5:00,3 Rnd + OT (5-5-5-5),Osiris Maia
4779,Stefan Struve,Antonio Rodrigo Nogueira,Stefan Struve,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4780,Antonio Silva,Soa Palelei,Antonio Silva,Heavyweight Bout,KO/TKO,2,0:41,3 Rnd (5-5-5),John McCarthy
4781,Claudia Gadelha,Jessica Aguilar,Claudia Gadelha,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
4782,Demian Maia,Neil Magny,Demian Maia,Welterweight Bout,Submission,2,2:52,3 Rnd (5-5-5),Herb Dean
4783,Rafael Cavalcante,Patrick Cummins,Patrick Cummins,Light Heavyweight Bout,KO/TKO,3,0:45,3 Rnd (5-5-5),Mario Yamasaki
4784,Warlley Alves,Nordine Taleb,Warlley Alves,Welterweight Bout,Submission,2,4:11,3 Rnd (5-5-5),John McCarthy
4785,Iuri Alcantara,Leandro Issa,Iuri Alcantara,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Osiris Maia
4786,Vitor Miranda,Clint Hester,Vitor Miranda,Middleweight Bout,KO/TKO,2,2:38,3 Rnd (5-5-5),Herb Dean
4787,Hugo Viana,Guido Cannetti,Guido Cannetti,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Osiris Maia
4788,TJ Dillashaw,Renan Barao,TJ Dillashaw,UFC Bantamweight Title Bout,KO/TKO,4,0:35,5 Rnd (5-5-5-5-5),Herb Dean
4789,Miesha Tate,Jessica Eye,Miesha Tate,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne
4790,Edson Barboza,Paul Felder,Edson Barboza,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Robert Madrigal
4791,Joe Lauzon,Takanori Gomi,Joe Lauzon,Lightweight Bout,KO/TKO,1,2:37,3 Rnd (5-5-5),Herb Dean
4792,Gian Villante,Tom Lawlor,Tom Lawlor,Light Heavyweight Bout,KO/TKO,2,0:27,3 Rnd (5-5-5),Robert Madrigal
4793,Jim Miller,Danny Castillo,Jim Miller,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean
4794,Kenny Robertson,Ben Saunders,Ben Saunders,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Otto Torriero
4795,Eddie Wineland,Bryan Caraway,Bryan Caraway,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne
4796,Daron Cruickshank,James Krause,James Krause,Lightweight Bout,Submission,1,1:27,3 Rnd (5-5-5),Robert Madrigal
4797,Ramsey Nijem,Andrew Holbrook,Andrew Holbrook,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Yves Lavigne
4798,Jessamyn Duke,Elizabeth Phillips,Elizabeth Phillips,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4799,Zak Cummings,Dominique Steele,Zak Cummings,Middleweight Bout,KO/TKO,1,0:43,3 Rnd (5-5-5),Otto Torriero
4800,Michael Bisping,Thales Leites,Michael Bisping,Middleweight Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Leon Roberts
4801,Ross Pearson,Evan Dunham,Evan Dunham,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard
4802,Joe Duffy,Ivan Jorge,Joe Duffy,Lightweight Bout,Submission,1,3:05,3 Rnd (5-5-5),Neil Hall
4803,Joanne Wood,Cortney Casey,Joanne Wood,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Grant Waterman
4804,Leon Edwards,Pawel Pawlak,Leon Edwards,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts
4805,Stevie Ray,Leonardo Mafra,Stevie Ray,Lightweight Bout,KO/TKO,1,2:30,3 Rnd (5-5-5),Marc Goddard
4806,Paddy Holohan,Vaughan Lee,Paddy Holohan,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Neil Hall
4807,Ilir Latifi,Hans Stringer,Ilir Latifi,Light Heavyweight Bout,KO/TKO,1,0:56,3 Rnd (5-5-5),Grant Waterman
4808,Mickael Lebout,Teemu Packalen,Mickael Lebout,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts
4809,Robert Whiteford,Paul Redmond,Robert Whiteford,Featherweight Bout,KO/TKO,1,3:04,3 Rnd (5-5-5),Marc Goddard
4810,Marcus Brimage,Jimmie Rivera,Jimmie Rivera,Bantamweight Bout,KO/TKO,1,1:29,3 Rnd (5-5-5),Neil Hall
4811,Daniel Omielanczuk,Chris de la Rocha,Daniel Omielanczuk,Heavyweight Bout,KO/TKO,1,0:48,3 Rnd (5-5-5),Grant Waterman
4812,Frank Mir,Todd Duffee,Frank Mir,Heavyweight Bout,KO/TKO,1,1:13,5 Rnd (5-5-5-5-5),John McCarthy
4813,Josh Thomson,Tony Ferguson,Tony Ferguson,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4814,Holly Holm,Marion Reneau,Holly Holm,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog
4815,Scott Jorgensen,Manvel Gamburyan,Manvel Gamburyan,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4816,Kevin Lee,James Moontasri,Kevin Lee,Lightweight Bout,Submission,1,2:56,3 Rnd (5-5-5),John McCarthy
4817,Alan Jouban,Matt Dwyer,Alan Jouban,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4818,Sam Sicilia,Yaotzin Meza,Sam Sicilia,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog
4819,Jessica Andrade,Sarah Moras,Jessica Andrade,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy
4820,Rani Yahya,Masanori Kanehara,Rani Yahya,Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog
4821,Igor Araujo,Sean Strickland,Sean Strickland,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy
4822,Kevin Casey,Ildemar Alcantara,Kevin Casey,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
4823,Andrew Craig,Lyman Good,Lyman Good,Welterweight Bout,KO/TKO,2,3:37,3 Rnd (5-5-5),Jason Herzog
